"state","year","state_min_wage","state_min_wage_lastyr","state_min_wage_hike","state_min_wage_period","state_min_wage_last","state_min_wage_hike_last"
"MI",2046,14.97,14.97,0,4,14.16,0.81
"MI",2047,14.97,14.97,0,4,14.16,0.81
"MI",2048,14.97,14.97,0,4,14.16,0.81
"MI",2049,14.97,14.97,0,4,14.16,0.81
"MI",2050,14.97,14.97,0,4,14.16,0.81
"MI",2051,14.97,14.97,0,4,14.16,0.81
"MI",2052,14.97,14.97,0,4,14.16,0.81
"MI",2053,14.97,14.97,0,4,14.16,0.81
"MI",2054,14.97,14.97,0,4,14.16,0.81
"MI",2055,14.97,14.97,0,4,14.16,0.81
"MI",2056,14.97,14.97,0,4,14.16,0.81
"MI",2057,14.97,14.97,0,4,14.16,0.81
"MI",2058,14.97,14.97,0,4,14.16,0.81
"MI",2059,14.97,14.97,0,4,14.16,0.81
"MI",2060,14.97,14.97,0,4,14.16,0.81
"MI",2061,14.97,14.97,0,4,14.16,0.81
"MI",2062,14.97,14.97,0,4,14.16,0.81
"MI",2063,14.97,14.97,0,4,14.16,0.81
"MI",2064,14.97,14.97,0,4,14.16,0.81
"MI",2065,14.97,14.97,0,4,14.16,0.81
"MI",2066,14.97,14.97,0,4,14.16,0.81
"MI",2067,14.97,14.97,0,4,14.16,0.81
"MI",2068,14.97,14.97,0,4,14.16,0.81
"MI",2069,14.97,14.97,0,4,14.16,0.81
"MI",2070,14.97,14.97,0,4,14.16,0.81
"MI",2071,14.97,14.97,0,4,14.16,0.81
"MI",2072,14.97,14.97,0,4,14.16,0.81
"MI",2073,14.97,14.97,0,4,14.16,0.81
"MI",2074,14.97,14.97,0,4,14.16,0.81
"MI",2075,14.97,14.97,0,4,14.16,0.81
"MI",2076,14.97,14.97,0,4,14.16,0.81
"MI",2077,14.97,14.97,0,4,14.16,0.81
"MI",2078,14.97,14.97,0,4,14.16,0.81
"MI",2079,14.97,14.97,0,4,14.16,0.81
"MI",2080,14.97,14.97,0,4,14.16,0.81
"MI",2081,14.97,14.97,0,4,14.16,0.81
"MI",2082,14.97,14.97,0,4,14.16,0.81
"MI",2083,14.97,14.97,0,4,14.16,0.81
"MI",2084,14.97,14.97,0,4,14.16,0.81
"MI",2085,14.97,14.97,0,4,14.16,0.81
"MI",2086,14.97,14.97,0,4,14.16,0.81
"MI",2087,14.97,14.97,0,4,14.16,0.81
"MI",2088,14.97,14.97,0,4,14.16,0.81
"MI",2089,14.97,14.97,0,4,14.16,0.81
"MI",2090,14.97,14.97,0,4,14.16,0.81
"MI",2091,14.97,14.97,0,4,14.16,0.81
"MI",2092,14.97,14.97,0,4,14.16,0.81
"MI",2093,14.97,14.97,0,4,14.16,0.81
"MI",2094,14.97,14.97,0,4,14.16,0.81
"MI",2095,14.97,14.97,0,4,14.16,0.81
"MI",2096,14.97,14.97,0,4,14.16,0.81
"MI",2097,14.97,14.97,0,4,14.16,0.81
"MI",2098,14.97,14.97,0,4,14.16,0.81
"MI",2099,14.97,14.97,0,4,14.16,0.81
"MI",2100,14.97,14.97,0,4,14.16,0.81
"MN",2024,8.85,NA,NA,0,NA,NA
"MN",2025,11.13,8.85,2.28,1,8.85,2.28
"MN",2026,11.13,11.13,0,1,8.85,2.28
"MN",2027,11.13,11.13,0,1,8.85,2.28
"MN",2028,11.13,11.13,0,1,8.85,2.28
"MN",2029,11.13,11.13,0,1,8.85,2.28
"MN",2030,11.13,11.13,0,1,8.85,2.28
"MN",2031,11.13,11.13,0,1,8.85,2.28
"MN",2032,11.13,11.13,0,1,8.85,2.28
"MN",2033,11.13,11.13,0,1,8.85,2.28
"MN",2034,11.13,11.13,0,1,8.85,2.28
"MN",2035,11.13,11.13,0,1,8.85,2.28
"MN",2036,11.13,11.13,0,1,8.85,2.28
"MN",2037,11.13,11.13,0,1,8.85,2.28
"MN",2038,11.13,11.13,0,1,8.85,2.28
"MN",2039,11.13,11.13,0,1,8.85,2.28
"MN",2040,11.13,11.13,0,1,8.85,2.28
"MN",2041,11.13,11.13,0,1,8.85,2.28
"MN",2042,11.13,11.13,0,1,8.85,2.28
"MN",2043,11.13,11.13,0,1,8.85,2.28
"MN",2044,11.13,11.13,0,1,8.85,2.28
"MN",2045,11.13,11.13,0,1,8.85,2.28
"MN",2046,11.13,11.13,0,1,8.85,2.28
"MN",2047,11.13,11.13,0,1,8.85,2.28
"MN",2048,11.13,11.13,0,1,8.85,2.28
"MN",2049,11.13,11.13,0,1,8.85,2.28
"MN",2050,11.13,11.13,0,1,8.85,2.28
"MN",2051,11.13,11.13,0,1,8.85,2.28
"MN",2052,11.13,11.13,0,1,8.85,2.28
"MN",2053,11.13,11.13,0,1,8.85,2.28
"MN",2054,11.13,11.13,0,1,8.85,2.28
"MN",2055,11.13,11.13,0,1,8.85,2.28
"MN",2056,11.13,11.13,0,1,8.85,2.28
"MN",2057,11.13,11.13,0,1,8.85,2.28
"MN",2058,11.13,11.13,0,1,8.85,2.28
"MN",2059,11.13,11.13,0,1,8.85,2.28
"MN",2060,11.13,11.13,0,1,8.85,2.28
"MN",2061,11.13,11.13,0,1,8.85,2.28
"MN",2062,11.13,11.13,0,1,8.85,2.28
"MN",2063,11.13,11.13,0,1,8.85,2.28
"MN",2064,11.13,11.13,0,1,8.85,2.28
"MN",2065,11.13,11.13,0,1,8.85,2.28
"MN",2066,11.13,11.13,0,1,8.85,2.28
"MN",2067,11.13,11.13,0,1,8.85,2.28
"MN",2068,11.13,11.13,0,1,8.85,2.28
"MN",2069,11.13,11.13,0,1,8.85,2.28
"MN",2070,11.13,11.13,0,1,8.85,2.28
"MN",2071,11.13,11.13,0,1,8.85,2.28
"MN",2072,11.13,11.13,0,1,8.85,2.28
"MN",2073,11.13,11.13,0,1,8.85,2.28
"MN",2074,11.13,11.13,0,1,8.85,2.28
"MN",2075,11.13,11.13,0,1,8.85,2.28
"MN",2076,11.13,11.13,0,1,8.85,2.28
"MN",2077,11.13,11.13,0,1,8.85,2.28
"MN",2078,11.13,11.13,0,1,8.85,2.28
"MN",2079,11.13,11.13,0,1,8.85,2.28
"MN",2080,11.13,11.13,0,1,8.85,2.28
"MN",2081,11.13,11.13,0,1,8.85,2.28
"MN",2082,11.13,11.13,0,1,8.85,2.28
"MN",2083,11.13,11.13,0,1,8.85,2.28
"MN",2084,11.13,11.13,0,1,8.85,2.28
"MN",2085,11.13,11.13,0,1,8.85,2.28
"MN",2086,11.13,11.13,0,1,8.85,2.28
"MN",2087,11.13,11.13,0,1,8.85,2.28
"MN",2088,11.13,11.13,0,1,8.85,2.28
"MN",2089,11.13,11.13,0,1,8.85,2.28
"MN",2090,11.13,11.13,0,1,8.85,2.28
"MN",2091,11.13,11.13,0,1,8.85,2.28
"MN",2092,11.13,11.13,0,1,8.85,2.28
"MN",2093,11.13,11.13,0,1,8.85,2.28
"MN",2094,11.13,11.13,0,1,8.85,2.28
"MN",2095,11.13,11.13,0,1,8.85,2.28
"MN",2096,11.13,11.13,0,1,8.85,2.28
"MN",2097,11.13,11.13,0,1,8.85,2.28
"MN",2098,11.13,11.13,0,1,8.85,2.28
"MN",2099,11.13,11.13,0,1,8.85,2.28
"MN",2100,11.13,11.13,0,1,8.85,2.28
"MO",2024,12.3,NA,NA,0,NA,NA
"MO",2025,13.75,12.3,1.45,1,12.3,1.45
"MO",2026,13.75,13.75,0,1,12.3,1.45
"MO",2027,13.75,13.75,0,1,12.3,1.45
"MO",2028,13.75,13.75,0,1,12.3,1.45
"MO",2029,13.75,13.75,0,1,12.3,1.45
"MO",2030,13.75,13.75,0,1,12.3,1.45
"MO",2031,13.75,13.75,0,1,12.3,1.45
"MO",2032,13.75,13.75,0,1,12.3,1.45
"MO",2033,13.75,13.75,0,1,12.3,1.45
"MO",2034,13.75,13.75,0,1,12.3,1.45
"MO",2035,13.75,13.75,0,1,12.3,1.45
"MO",2036,13.75,13.75,0,1,12.3,1.45
"MO",2037,13.75,13.75,0,1,12.3,1.45
"MO",2038,13.75,13.75,0,1,12.3,1.45
"MO",2039,13.75,13.75,0,1,12.3,1.45
"MO",2040,13.75,13.75,0,1,12.3,1.45
"MO",2041,13.75,13.75,0,1,12.3,1.45
"MO",2042,13.75,13.75,0,1,12.3,1.45
"MO",2043,13.75,13.75,0,1,12.3,1.45
"MO",2044,13.75,13.75,0,1,12.3,1.45
"MO",2045,13.75,13.75,0,1,12.3,1.45
"MO",2046,13.75,13.75,0,1,12.3,1.45
"MO",2047,13.75,13.75,0,1,12.3,1.45
"MO",2048,13.75,13.75,0,1,12.3,1.45
"MO",2049,13.75,13.75,0,1,12.3,1.45
"MO",2050,13.75,13.75,0,1,12.3,1.45
"MO",2051,13.75,13.75,0,1,12.3,1.45
"MO",2052,13.75,13.75,0,1,12.3,1.45
"MO",2053,13.75,13.75,0,1,12.3,1.45
"MO",2054,13.75,13.75,0,1,12.3,1.45
"MO",2055,13.75,13.75,0,1,12.3,1.45
"MO",2056,13.75,13.75,0,1,12.3,1.45
"MO",2057,13.75,13.75,0,1,12.3,1.45
"MO",2058,13.75,13.75,0,1,12.3,1.45
"MO",2059,13.75,13.75,0,1,12.3,1.45
"MO",2060,13.75,13.75,0,1,12.3,1.45
"MO",2061,13.75,13.75,0,1,12.3,1.45
"MO",2062,13.75,13.75,0,1,12.3,1.45
"MO",2063,13.75,13.75,0,1,12.3,1.45
"MO",2064,13.75,13.75,0,1,12.3,1.45
"MO",2065,13.75,13.75,0,1,12.3,1.45
"MO",2066,13.75,13.75,0,1,12.3,1.45
"MO",2067,13.75,13.75,0,1,12.3,1.45
"MO",2068,13.75,13.75,0,1,12.3,1.45
"MO",2069,13.75,13.75,0,1,12.3,1.45
"MO",2070,13.75,13.75,0,1,12.3,1.45
"MO",2071,13.75,13.75,0,1,12.3,1.45
"MO",2072,13.75,13.75,0,1,12.3,1.45
"MO",2073,13.75,13.75,0,1,12.3,1.45
"MO",2074,13.75,13.75,0,1,12.3,1.45
"MO",2075,13.75,13.75,0,1,12.3,1.45
"MO",2076,13.75,13.75,0,1,12.3,1.45
"MO",2077,13.75,13.75,0,1,12.3,1.45
"MO",2078,13.75,13.75,0,1,12.3,1.45
"MO",2079,13.75,13.75,0,1,12.3,1.45
"MO",2080,13.75,13.75,0,1,12.3,1.45
"MO",2081,13.75,13.75,0,1,12.3,1.45
"MO",2082,13.75,13.75,0,1,12.3,1.45
"MO",2083,13.75,13.75,0,1,12.3,1.45
"MO",2084,13.75,13.75,0,1,12.3,1.45
"MO",2085,13.75,13.75,0,1,12.3,1.45
"MO",2086,13.75,13.75,0,1,12.3,1.45
"MO",2087,13.75,13.75,0,1,12.3,1.45
"MO",2088,13.75,13.75,0,1,12.3,1.45
"MO",2089,13.75,13.75,0,1,12.3,1.45
"MO",2090,13.75,13.75,0,1,12.3,1.45
"MO",2091,13.75,13.75,0,1,12.3,1.45
"MO",2092,13.75,13.75,0,1,12.3,1.45
"MO",2093,13.75,13.75,0,1,12.3,1.45
"MO",2094,13.75,13.75,0,1,12.3,1.45
"MO",2095,13.75,13.75,0,1,12.3,1.45
"MO",2096,13.75,13.75,0,1,12.3,1.45
"MO",2097,13.75,13.75,0,1,12.3,1.45
"MO",2098,13.75,13.75,0,1,12.3,1.45
"MO",2099,13.75,13.75,0,1,12.3,1.45
"MO",2100,13.75,13.75,0,1,12.3,1.45
"MS",2024,7.25,NA,NA,0,7.25,0
"MS",2025,7.25,7.25,0,0,7.25,0
"MS",2026,7.25,7.25,0,0,7.25,0
"MS",2027,7.25,7.25,0,0,7.25,0
"MS",2028,7.25,7.25,0,0,7.25,0
"MS",2029,7.25,7.25,0,0,7.25,0
"MS",2030,7.25,7.25,0,0,7.25,0
"MS",2031,7.25,7.25,0,0,7.25,0
"MS",2032,7.25,7.25,0,0,7.25,0
"MS",2033,7.25,7.25,0,0,7.25,0
"MS",2034,7.25,7.25,0,0,7.25,0
"MS",2035,7.25,7.25,0,0,7.25,0
"MS",2036,7.25,7.25,0,0,7.25,0
"MS",2037,7.25,7.25,0,0,7.25,0
"MS",2038,7.25,7.25,0,0,7.25,0
"MS",2039,7.25,7.25,0,0,7.25,0
"MS",2040,7.25,7.25,0,0,7.25,0
"MS",2041,7.25,7.25,0,0,7.25,0
"MS",2042,7.25,7.25,0,0,7.25,0
"MS",2043,7.25,7.25,0,0,7.25,0
"MS",2044,7.25,7.25,0,0,7.25,0
"MS",2045,7.25,7.25,0,0,7.25,0
"MS",2046,7.25,7.25,0,0,7.25,0
"MS",2047,7.25,7.25,0,0,7.25,0
"MS",2048,7.25,7.25,0,0,7.25,0
"MS",2049,7.25,7.25,0,0,7.25,0
"MS",2050,7.25,7.25,0,0,7.25,0
"MS",2051,7.25,7.25,0,0,7.25,0
"MS",2052,7.25,7.25,0,0,7.25,0
"MS",2053,7.25,7.25,0,0,7.25,0
"MS",2054,7.25,7.25,0,0,7.25,0
"MS",2055,7.25,7.25,0,0,7.25,0
"MS",2056,7.25,7.25,0,0,7.25,0
"MS",2057,7.25,7.25,0,0,7.25,0
"MS",2058,7.25,7.25,0,0,7.25,0
"MS",2059,7.25,7.25,0,0,7.25,0
"MS",2060,7.25,7.25,0,0,7.25,0
"MS",2061,7.25,7.25,0,0,7.25,0
"MS",2062,7.25,7.25,0,0,7.25,0
"MS",2063,7.25,7.25,0,0,7.25,0
"MS",2064,7.25,7.25,0,0,7.25,0
"MS",2065,7.25,7.25,0,0,7.25,0
"MS",2066,7.25,7.25,0,0,7.25,0
"MS",2067,7.25,7.25,0,0,7.25,0
"MS",2068,7.25,7.25,0,0,7.25,0
"MS",2069,7.25,7.25,0,0,7.25,0
"MS",2070,7.25,7.25,0,0,7.25,0
"MS",2071,7.25,7.25,0,0,7.25,0
"MS",2072,7.25,7.25,0,0,7.25,0
"MS",2073,7.25,7.25,0,0,7.25,0
"MS",2074,7.25,7.25,0,0,7.25,0
"MS",2075,7.25,7.25,0,0,7.25,0
"MS",2076,7.25,7.25,0,0,7.25,0
"MS",2077,7.25,7.25,0,0,7.25,0
"MS",2078,7.25,7.25,0,0,7.25,0
"MS",2079,7.25,7.25,0,0,7.25,0
"MS",2080,7.25,7.25,0,0,7.25,0
"MS",2081,7.25,7.25,0,0,7.25,0
"MS",2082,7.25,7.25,0,0,7.25,0
"MS",2083,7.25,7.25,0,0,7.25,0
"MS",2084,7.25,7.25,0,0,7.25,0
"MS",2085,7.25,7.25,0,0,7.25,0
"MS",2086,7.25,7.25,0,0,7.25,0
"MS",2087,7.25,7.25,0,0,7.25,0
"MS",2088,7.25,7.25,0,0,7.25,0
"MS",2089,7.25,7.25,0,0,7.25,0
"MS",2090,7.25,7.25,0,0,7.25,0
"MS",2091,7.25,7.25,0,0,7.25,0
"MS",2092,7.25,7.25,0,0,7.25,0
"MS",2093,7.25,7.25,0,0,7.25,0
"MS",2094,7.25,7.25,0,0,7.25,0
"MS",2095,7.25,7.25,0,0,7.25,0
"MS",2096,7.25,7.25,0,0,7.25,0
"MS",2097,7.25,7.25,0,0,7.25,0
"MS",2098,7.25,7.25,0,0,7.25,0
"MS",2099,7.25,7.25,0,0,7.25,0
"MS",2100,7.25,7.25,0,0,7.25,0
"MT",2024,10.3,NA,NA,0,NA,NA
"MT",2025,10.55,10.3,0.25,1,10.3,0.25
"MT",2026,10.55,10.55,0,1,10.3,0.25
"MT",2027,10.55,10.55,0,1,10.3,0.25
"MT",2028,10.55,10.55,0,1,10.3,0.25
"MT",2029,10.55,10.55,0,1,10.3,0.25
"MT",2030,10.55,10.55,0,1,10.3,0.25
"MT",2031,10.55,10.55,0,1,10.3,0.25
"MT",2032,10.55,10.55,0,1,10.3,0.25
"MT",2033,10.55,10.55,0,1,10.3,0.25
"MT",2034,10.55,10.55,0,1,10.3,0.25
"MT",2035,10.55,10.55,0,1,10.3,0.25
"MT",2036,10.55,10.55,0,1,10.3,0.25
"MT",2037,10.55,10.55,0,1,10.3,0.25
"MT",2038,10.55,10.55,0,1,10.3,0.25
"MT",2039,10.55,10.55,0,1,10.3,0.25
"MT",2040,10.55,10.55,0,1,10.3,0.25
"MT",2041,10.55,10.55,0,1,10.3,0.25
"MT",2042,10.55,10.55,0,1,10.3,0.25
"MT",2043,10.55,10.55,0,1,10.3,0.25
"MT",2044,10.55,10.55,0,1,10.3,0.25
"MT",2045,10.55,10.55,0,1,10.3,0.25
"MT",2046,10.55,10.55,0,1,10.3,0.25
"MT",2047,10.55,10.55,0,1,10.3,0.25
"MT",2048,10.55,10.55,0,1,10.3,0.25
"MT",2049,10.55,10.55,0,1,10.3,0.25
"MT",2050,10.55,10.55,0,1,10.3,0.25
"MT",2051,10.55,10.55,0,1,10.3,0.25
"MT",2052,10.55,10.55,0,1,10.3,0.25
"MT",2053,10.55,10.55,0,1,10.3,0.25
"MT",2054,10.55,10.55,0,1,10.3,0.25
"MT",2055,10.55,10.55,0,1,10.3,0.25
"MT",2056,10.55,10.55,0,1,10.3,0.25
"MT",2057,10.55,10.55,0,1,10.3,0.25
"MT",2058,10.55,10.55,0,1,10.3,0.25
"MT",2059,10.55,10.55,0,1,10.3,0.25
"MT",2060,10.55,10.55,0,1,10.3,0.25
"MT",2061,10.55,10.55,0,1,10.3,0.25
"MT",2062,10.55,10.55,0,1,10.3,0.25
"MT",2063,10.55,10.55,0,1,10.3,0.25
"MT",2064,10.55,10.55,0,1,10.3,0.25
"MT",2065,10.55,10.55,0,1,10.3,0.25
"MT",2066,10.55,10.55,0,1,10.3,0.25
"MT",2067,10.55,10.55,0,1,10.3,0.25
"MT",2068,10.55,10.55,0,1,10.3,0.25
"MT",2069,10.55,10.55,0,1,10.3,0.25
"MT",2070,10.55,10.55,0,1,10.3,0.25
"MT",2071,10.55,10.55,0,1,10.3,0.25
"MT",2072,10.55,10.55,0,1,10.3,0.25
"MT",2073,10.55,10.55,0,1,10.3,0.25
"MT",2074,10.55,10.55,0,1,10.3,0.25
"MT",2075,10.55,10.55,0,1,10.3,0.25
"MT",2076,10.55,10.55,0,1,10.3,0.25
"MT",2077,10.55,10.55,0,1,10.3,0.25
"MT",2078,10.55,10.55,0,1,10.3,0.25
"MT",2079,10.55,10.55,0,1,10.3,0.25
"MT",2080,10.55,10.55,0,1,10.3,0.25
"MT",2081,10.55,10.55,0,1,10.3,0.25
"MT",2082,10.55,10.55,0,1,10.3,0.25
"MT",2083,10.55,10.55,0,1,10.3,0.25
"MT",2084,10.55,10.55,0,1,10.3,0.25
"MT",2085,10.55,10.55,0,1,10.3,0.25
"MT",2086,10.55,10.55,0,1,10.3,0.25
"MT",2087,10.55,10.55,0,1,10.3,0.25
"MT",2088,10.55,10.55,0,1,10.3,0.25
"MT",2089,10.55,10.55,0,1,10.3,0.25
"MT",2090,10.55,10.55,0,1,10.3,0.25
"MT",2091,10.55,10.55,0,1,10.3,0.25
"MT",2092,10.55,10.55,0,1,10.3,0.25
"MT",2093,10.55,10.55,0,1,10.3,0.25
"MT",2094,10.55,10.55,0,1,10.3,0.25
"MT",2095,10.55,10.55,0,1,10.3,0.25
"MT",2096,10.55,10.55,0,1,10.3,0.25
"MT",2097,10.55,10.55,0,1,10.3,0.25
"MT",2098,10.55,10.55,0,1,10.3,0.25
"MT",2099,10.55,10.55,0,1,10.3,0.25
"MT",2100,10.55,10.55,0,1,10.3,0.25
"NC",2024,7.25,NA,NA,0,7.25,0
"NC",2025,7.25,7.25,0,0,7.25,0
"NC",2026,7.25,7.25,0,0,7.25,0
"NC",2027,7.25,7.25,0,0,7.25,0
"NC",2028,7.25,7.25,0,0,7.25,0
"NC",2029,7.25,7.25,0,0,7.25,0
"NC",2030,7.25,7.25,0,0,7.25,0
"NC",2031,7.25,7.25,0,0,7.25,0
"NC",2032,7.25,7.25,0,0,7.25,0
"NC",2033,7.25,7.25,0,0,7.25,0
"NC",2034,7.25,7.25,0,0,7.25,0
"NC",2035,7.25,7.25,0,0,7.25,0
"NC",2036,7.25,7.25,0,0,7.25,0
"NC",2037,7.25,7.25,0,0,7.25,0
"NC",2038,7.25,7.25,0,0,7.25,0
"NC",2039,7.25,7.25,0,0,7.25,0
"NC",2040,7.25,7.25,0,0,7.25,0
"NC",2041,7.25,7.25,0,0,7.25,0
"NC",2042,7.25,7.25,0,0,7.25,0
"NC",2043,7.25,7.25,0,0,7.25,0
"NC",2044,7.25,7.25,0,0,7.25,0
"NC",2045,7.25,7.25,0,0,7.25,0
"NC",2046,7.25,7.25,0,0,7.25,0
"NC",2047,7.25,7.25,0,0,7.25,0
"NC",2048,7.25,7.25,0,0,7.25,0
"NC",2049,7.25,7.25,0,0,7.25,0
"NC",2050,7.25,7.25,0,0,7.25,0
"NC",2051,7.25,7.25,0,0,7.25,0
"NC",2052,7.25,7.25,0,0,7.25,0
"NC",2053,7.25,7.25,0,0,7.25,0
"NC",2054,7.25,7.25,0,0,7.25,0
"NC",2055,7.25,7.25,0,0,7.25,0
"NC",2056,7.25,7.25,0,0,7.25,0
"NC",2057,7.25,7.25,0,0,7.25,0
"NC",2058,7.25,7.25,0,0,7.25,0
"NC",2059,7.25,7.25,0,0,7.25,0
"NC",2060,7.25,7.25,0,0,7.25,0
"NC",2061,7.25,7.25,0,0,7.25,0
"NC",2062,7.25,7.25,0,0,7.25,0
"NC",2063,7.25,7.25,0,0,7.25,0
"NC",2064,7.25,7.25,0,0,7.25,0
"NC",2065,7.25,7.25,0,0,7.25,0
"NC",2066,7.25,7.25,0,0,7.25,0
"NC",2067,7.25,7.25,0,0,7.25,0
"NC",2068,7.25,7.25,0,0,7.25,0
"NC",2069,7.25,7.25,0,0,7.25,0
"NC",2070,7.25,7.25,0,0,7.25,0
"NC",2071,7.25,7.25,0,0,7.25,0
"NC",2072,7.25,7.25,0,0,7.25,0
"NC",2073,7.25,7.25,0,0,7.25,0
"NC",2074,7.25,7.25,0,0,7.25,0
"NC",2075,7.25,7.25,0,0,7.25,0
"NC",2076,7.25,7.25,0,0,7.25,0
"NC",2077,7.25,7.25,0,0,7.25,0
"NC",2078,7.25,7.25,0,0,7.25,0
"NC",2079,7.25,7.25,0,0,7.25,0
"NC",2080,7.25,7.25,0,0,7.25,0
"NC",2081,7.25,7.25,0,0,7.25,0
"NC",2082,7.25,7.25,0,0,7.25,0
"NC",2083,7.25,7.25,0,0,7.25,0
"NC",2084,7.25,7.25,0,0,7.25,0
"NC",2085,7.25,7.25,0,0,7.25,0
"NC",2086,7.25,7.25,0,0,7.25,0
"NC",2087,7.25,7.25,0,0,7.25,0
"NC",2088,7.25,7.25,0,0,7.25,0
"NC",2089,7.25,7.25,0,0,7.25,0
"NC",2090,7.25,7.25,0,0,7.25,0
"NC",2091,7.25,7.25,0,0,7.25,0
"NC",2092,7.25,7.25,0,0,7.25,0
"NC",2093,7.25,7.25,0,0,7.25,0
"NC",2094,7.25,7.25,0,0,7.25,0
"NC",2095,7.25,7.25,0,0,7.25,0
"NC",2096,7.25,7.25,0,0,7.25,0
"NC",2097,7.25,7.25,0,0,7.25,0
"NC",2098,7.25,7.25,0,0,7.25,0
"NC",2099,7.25,7.25,0,0,7.25,0
"NC",2100,7.25,7.25,0,0,7.25,0
"ND",2024,7.25,NA,NA,0,7.25,0
"ND",2025,7.25,7.25,0,0,7.25,0
"ND",2026,7.25,7.25,0,0,7.25,0
"ND",2027,7.25,7.25,0,0,7.25,0
"ND",2028,7.25,7.25,0,0,7.25,0
"ND",2029,7.25,7.25,0,0,7.25,0
"ND",2030,7.25,7.25,0,0,7.25,0
"ND",2031,7.25,7.25,0,0,7.25,0
"ND",2032,7.25,7.25,0,0,7.25,0
"ND",2033,7.25,7.25,0,0,7.25,0
"ND",2034,7.25,7.25,0,0,7.25,0
"ND",2035,7.25,7.25,0,0,7.25,0
"ND",2036,7.25,7.25,0,0,7.25,0
"ND",2037,7.25,7.25,0,0,7.25,0
"ND",2038,7.25,7.25,0,0,7.25,0
"ND",2039,7.25,7.25,0,0,7.25,0
"ND",2040,7.25,7.25,0,0,7.25,0
"ND",2041,7.25,7.25,0,0,7.25,0
"ND",2042,7.25,7.25,0,0,7.25,0
"ND",2043,7.25,7.25,0,0,7.25,0
"ND",2044,7.25,7.25,0,0,7.25,0
"ND",2045,7.25,7.25,0,0,7.25,0
"ND",2046,7.25,7.25,0,0,7.25,0
"ND",2047,7.25,7.25,0,0,7.25,0
"ND",2048,7.25,7.25,0,0,7.25,0
"ND",2049,7.25,7.25,0,0,7.25,0
"ND",2050,7.25,7.25,0,0,7.25,0
"ND",2051,7.25,7.25,0,0,7.25,0
"ND",2052,7.25,7.25,0,0,7.25,0
"ND",2053,7.25,7.25,0,0,7.25,0
"ND",2054,7.25,7.25,0,0,7.25,0
"ND",2055,7.25,7.25,0,0,7.25,0
"ND",2056,7.25,7.25,0,0,7.25,0
"ND",2057,7.25,7.25,0,0,7.25,0
"ND",2058,7.25,7.25,0,0,7.25,0
"ND",2059,7.25,7.25,0,0,7.25,0
"ND",2060,7.25,7.25,0,0,7.25,0
"ND",2061,7.25,7.25,0,0,7.25,0
"ND",2062,7.25,7.25,0,0,7.25,0
"ND",2063,7.25,7.25,0,0,7.25,0
"ND",2064,7.25,7.25,0,0,7.25,0
"ND",2065,7.25,7.25,0,0,7.25,0
"ND",2066,7.25,7.25,0,0,7.25,0
"ND",2067,7.25,7.25,0,0,7.25,0
"ND",2068,7.25,7.25,0,0,7.25,0
"ND",2069,7.25,7.25,0,0,7.25,0
"ND",2070,7.25,7.25,0,0,7.25,0
"ND",2071,7.25,7.25,0,0,7.25,0
"ND",2072,7.25,7.25,0,0,7.25,0
"ND",2073,7.25,7.25,0,0,7.25,0
"ND",2074,7.25,7.25,0,0,7.25,0
"ND",2075,7.25,7.25,0,0,7.25,0
"ND",2076,7.25,7.25,0,0,7.25,0
"ND",2077,7.25,7.25,0,0,7.25,0
"ND",2078,7.25,7.25,0,0,7.25,0
"ND",2079,7.25,7.25,0,0,7.25,0
"ND",2080,7.25,7.25,0,0,7.25,0
"ND",2081,7.25,7.25,0,0,7.25,0
"ND",2082,7.25,7.25,0,0,7.25,0
"ND",2083,7.25,7.25,0,0,7.25,0
"ND",2084,7.25,7.25,0,0,7.25,0
"ND",2085,7.25,7.25,0,0,7.25,0
"ND",2086,7.25,7.25,0,0,7.25,0
"ND",2087,7.25,7.25,0,0,7.25,0
"ND",2088,7.25,7.25,0,0,7.25,0
"ND",2089,7.25,7.25,0,0,7.25,0
"ND",2090,7.25,7.25,0,0,7.25,0
"ND",2091,7.25,7.25,0,0,7.25,0
"ND",2092,7.25,7.25,0,0,7.25,0
"ND",2093,7.25,7.25,0,0,7.25,0
"ND",2094,7.25,7.25,0,0,7.25,0
"ND",2095,7.25,7.25,0,0,7.25,0
"ND",2096,7.25,7.25,0,0,7.25,0
"ND",2097,7.25,7.25,0,0,7.25,0
"ND",2098,7.25,7.25,0,0,7.25,0
"ND",2099,7.25,7.25,0,0,7.25,0
"ND",2100,7.25,7.25,0,0,7.25,0
"NE",2024,12,NA,NA,0,NA,NA
"NE",2025,13.5,12,1.5,1,12,1.5
"NE",2026,15,13.5,1.5,2,13.5,1.5
"NE",2027,15,15,0,2,13.5,1.5
"NE",2028,15,15,0,2,13.5,1.5
"NE",2029,15,15,0,2,13.5,1.5
"NE",2030,15,15,0,2,13.5,1.5
"NE",2031,15,15,0,2,13.5,1.5
"NE",2032,15,15,0,2,13.5,1.5
"NE",2033,15,15,0,2,13.5,1.5
"NE",2034,15,15,0,2,13.5,1.5
"NE",2035,15,15,0,2,13.5,1.5
"NE",2036,15,15,0,2,13.5,1.5
"NE",2037,15,15,0,2,13.5,1.5
"NE",2038,15,15,0,2,13.5,1.5
"NE",2039,15,15,0,2,13.5,1.5
"NE",2040,15,15,0,2,13.5,1.5
"NE",2041,15,15,0,2,13.5,1.5
